,CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
579,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210802,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5318712.0,113985.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
580,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210803,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5345744.0,114108.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
581,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210804,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5374633.0,114209.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
582,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210805,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5402757.0,114278.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
583,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210806,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5427628.0,114359.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
584,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210807,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5447608.0,114447.0,23.15,23.15,32.14,32.14,37.24,37.24,35.42,35.42,,
585,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210808,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5467757.0,114482.0,23.15,23.15,32.14,32.14,37.24,37.24,35.42,35.42,,
586,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210809,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5496036.0,114508.0,23.15,23.15,32.14,32.14,37.24,37.24,35.42,35.42,,
587,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210810,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5523639.0,114640.0,23.15,23.15,32.14,32.14,37.24,37.24,35.42,35.42,,
588,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210811,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5552770.0,114731.0,23.15,23.15,32.14,32.14,37.24,37.24,35.42,35.42,,
589,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210812,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5580455.0,114812.0,23.15,23.15,32.14,32.14,37.24,37.24,35.42,35.42,,
590,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210813,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5605442.0,114898.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
591,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210814,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5626772.0,114981.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
592,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210815,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5648042.0,115035.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
593,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210816,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5678876.0,115055.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
594,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210817,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5709937.0,115209.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
595,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210818,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5741341.0,115295.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
596,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210819,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5770392.0,115390.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
597,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210820,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5795933.0,115482.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
598,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210821,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5818506.0,115579.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
599,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210822,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5840887.0,115612.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
600,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210823,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5871204.0,115641.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
601,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210824,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5899398.0,115793.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
602,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210825,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5927278.0,115928.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
603,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210826,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5953737.0,116049.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
604,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210827,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5977964.0,116135.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
605,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210828,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,5998080.0,116254.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
606,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210829,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6017202.0,116303.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
607,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210830,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6042131.0,116345.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
608,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210831,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6075671.0,116381.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
609,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210901,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6107251.0,116565.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
610,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210902,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6137867.0,116709.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
611,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210903,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6166591.0,116805.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
612,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210904,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6189993.0,116907.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
613,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210905,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6213440.0,116965.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
614,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210906,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6246551.0,116993.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
615,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210907,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6274474.0,117176.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
616,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210908,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6300120.0,117334.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
617,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210909,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6324546.0,117472.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
618,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210910,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6345561.0,117586.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
619,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210911,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6362511.0,117729.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
620,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210912,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6380381.0,117771.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
621,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210913,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6405573.0,117803.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
622,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210914,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6428190.0,117955.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
623,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210915,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6450562.0,118106.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
624,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210916,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6472715.0,118229.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
625,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210917,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6495076.0,118359.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
626,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210918,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6515993.0,118490.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
627,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210919,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6540777.0,118524.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
628,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210920,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6572881.0,118551.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
629,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210921,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6603411.0,118725.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
630,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210922,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6632188.0,118846.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
631,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210923,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6660512.0,118977.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
632,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210924,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6686249.0,119097.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
633,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210925,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6709627.0,119201.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
634,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210926,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6736418.0,119238.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
635,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210927,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6771004.0,119261.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
636,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210928,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6800617.0,119402.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
637,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210929,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6829281.0,119513.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
638,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210930,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6856069.0,119600.0,23.15,23.15,32.14,32.14,43.49,43.49,35.42,35.42,100.0,100.0
639,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20211001,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6880190.0,119680.0,23.15,23.15,32.14,32.14,34.11,34.11,35.42,35.42,25.0,25.0
640,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20211002,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6902057.0,119783.0,23.15,23.15,32.14,32.14,34.11,34.11,35.42,35.42,25.0,25.0
641,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20211003,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6929179.0,119813.0,23.15,23.15,32.14,32.14,34.11,34.11,35.42,35.42,25.0,25.0
642,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20211004,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6965648.0,119826.0,23.15,23.15,32.14,32.14,34.11,34.11,35.42,35.42,25.0,25.0
643,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20211005,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,6997897.0,119966.0,23.15,23.15,32.14,32.14,34.11,34.11,35.42,35.42,25.0,25.0
644,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20211006,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,7030432.0,120065.0,23.15,23.15,32.14,32.14,34.11,34.11,35.42,35.42,25.0,25.0
645,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20211007,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,7062587.0,120136.0,23.15,23.15,32.14,32.14,34.11,34.11,35.42,35.42,25.0,25.0
646,United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20211008,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,7092418.0,120245.0,23.15,23.15,32.14,32.14,34.11,34.11,35.42,35.42,25.0,25.0
